vin,company,datehour,chargingpower,remainingelectricalrange,enginestatus,geolocation,mileage,speed
VjamRugCrs8356684,CarRent,14/07/2023 22:37:26,123.6627381,323.0466021,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:37:42,123.649476,308.389296,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:37:49,123.6483568,300.0810735,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:38:02,123.6466191,307.2066614,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:38:17,123.6378225,322.9550001,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:38:26,123.6354523,323.138184,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:38:33,123.6353379,309.7629356,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:38:40,123.6338869,320.7601701,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:38:47,123.6292318,354.8780525,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:38:54,123.6233148,319.5789175,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:39:13,123.6188331,307.0228352,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:39:19,123.6133522,338.8112088,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:39:29,123.6101612,339.7267206,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:39:43,123.6088025,309.4888181,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:39:50,123.6052733,274.7150041,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:40:04,123.6028729,269.0521775,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:40:20,123.5968113,295.8851435,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:40:28,123.5936948,354.7864752,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:40:44,123.5899217,325.8725991,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:40:50,123.580616,321.5855906,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:41:02,123.5792554,264.8582762,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:41:09,123.5720113,281.8000862,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:41:20,123.5564346,306.015369,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:41:36,123.5498421,273.9844215,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:41:56,123.5431222,320.8516835,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:42:14,123.5426438,350.6858177,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:42:29,123.5389706,288.7018499,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:42:36,123.5355661,300.1725813,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:42:51,123.5329022,334.1740781,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:43:03,123.530836,281.9829794,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:43:09,123.5225665,270.5143171,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:43:26,123.5208327,328.7886923,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:43:34,123.5190189,309.3059685,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:43:45,123.5186648,359.9046048,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:44:05,123.5172007,309.2144729,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:44:16,123.5133589,354.6949244,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:44:27,123.5079245,274.9876925,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:44:34,123.5061619,275.62355,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:44:39,123.5044329,282.0744642,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:44:56,123.5003627,309.6713538,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:45:10,123.4932882,275.3493874,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:45:24,123.4927548,356.7965813,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:45:39,123.4898383,361.0003522,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:45:51,123.4881456,353.5132358,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:46:02,123.4872981,289.156493,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:46:15,123.4796292,289.0650209,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:46:25,123.4743976,275.8061422,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:46:33,123.4701708,346.3901361,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:46:42,123.4626768,,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:46:57,123.4618112,270.8785872,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:47:08,123.4607115,368.6278368,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:47:23,123.4591676,355.4302504,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:47:33,123.4577644,309.8543858,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:47:40,123.4520086,264.5843367,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:47:59,123.4513877,321.6770361,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:48:04,123.4466703,328.4228178,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:48:09,123.4416668,350.777256,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:48:16,123.4382902,368.4454367,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:48:33,123.4382565,295.7019382,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:48:40,123.4375078,301.2636924,OFF,"8.54007657760685, 13.3153550469873",92578,0
VjamRugCrs8356684,CarRent,14/07/2023 22:48:49,123.434731,326.0553265,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:49:00,123.4181966,350.5943046,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:49:12,123.41461,289.2479112,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:49:21,123.408893,330.3464546,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:49:30,123.3943037,368.8105823,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:49:49,123.3885255,356.4315403,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:50:06,123.3843787,270.969983,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:50:13,123.3843154,331.6286141,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:50:24,123.3829195,314.3073882,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:50:30,123.3773965,291.2416957,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:50:39,123.3767217,346.2986767,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:50:46,123.375839,360.2693285,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:51:00,123.3749668,281.8914751,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:51:18,123.3711269,300.2639674,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:51:29,123.3653873,274.1674679,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:51:39,123.3628923,305.0159264,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:51:48,123.3533689,275.532064,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:51:53,123.3494955,304.7423254,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:52:01,123.348755,329.3357541,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:52:06,123.3325751,282.8901008,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:52:12,123.3267241,355.3387992,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:52:30,123.322487,353.6045857,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:52:50,123.319142,286.8852858,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:52:55,123.3169512,361.7283886,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:53:09,123.3156591,264.6756816,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:53:22,123.3120922,368.7191791,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:53:36,123.3065225,362.1827986,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:53:42,123.3050593,338.7196433,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:53:59,123.3046611,330.4377914,OFF,"8.54007657760685, 13.3153550469873",92580,0
,#N/A,14/07/2023 22:54:14,123.2928651,357.0699366,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:54:25,123.2900897,351.3302111,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:54:43,123.2895517,272.7105737,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:54:58,123.2858925,356.6140865,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:55:09,123.2827967,330.9892452,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:55:15,123.2759521,288.9735545,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:55:20,123.2710634,361.6370427,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:55:27,123.2624176,290.8774941,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:55:40,123.2620657,346.2072866,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:55:54,123.2614102,287.9740089,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:56:14,123.259958,275.4406911,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:56:30,123.2553085,290.9687943,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:56:41,123.2529096,269.5131838,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:56:49,123.2513886,348.2147674,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:57:00,123.2472575,325.9638933,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:57:08,123.2433261,288.0653002,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:57:28,123.2430852,340.4628713,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:57:44,123.2388553,273.7111812,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:57:51,123.238194,309.397256,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 22:58:05,123.2365678,282.6163317,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:58:12,123.2354329,366.7220376,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:58:24,123.2309854,281.6176686,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 22:58:29,123.2277024,341.9328192,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:58:43,123.2219014,351.8807259,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:58:59,123.2161082,328.6971954,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:59:16,123.2093979,315.7696097,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 22:59:32,123.2070082,278.5337329,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 22:59:45,123.1957465,282.5250454,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:00:04,123.1923307,360.9088783,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:00:20,123.1859323,328.5140667,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:00:27,123.1794967,294.6981219,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:00:32,123.1726713,352.516457,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:00:43,123.1566266,266.2350274,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:01:02,123.1525114,322.2235839,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:01:08,123.1519309,280.8031672,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:01:13,123.1513989,356.5227636,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:01:33,123.1502836,282.7987434,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:01:39,123.1491851,316.5847106,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:01:46,123.1474088,288.7930702,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:01:57,123.1414585,295.0660847,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:02:17,123.1359876,366.6307521,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:02:30,123.1269871,365.6303055,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:02:45,123.1260438,345.5743436,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:03:02,123.1253769,360.8176247,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:03:13,123.1172757,273.6198931,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:03:30,123.1157916,295.1572816,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:03:50,123.1129326,317.0433785,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:03:56,123.1127199,332.987485,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:04:15,123.1118515,304.9245465,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:04:23,123.1098378,343.4771597,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:04:28,123.1076552,301.7182531,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:04:48,123.1072428,338.4466988,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:04:56,123.1054377,282.7075209,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:05:09,123.1023806,340.279811,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:05:17,123.1023325,318.1366269,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:05:32,123.0934854,321.8590702,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:05:47,123.083689,273.8929031,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:06:06,123.0813054,286.1610005,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:06:23,123.0728253,266.5080258,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:06:43,123.0727797,286.7939383,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:06:56,123.0651337,322.0412079,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:07:06,123.061943,332.4424272,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:07:24,123.0579836,266.1438003,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:07:33,123.0551265,322.1323599,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:07:40,123.0499805,301.5361675,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:07:50,123.0487415,276.3522993,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:08:09,123.0469111,356.9786086,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:08:18,123.0418597,364.5447691,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:08:24,123.0404168,354.5125307,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:08:35,123.0386977,344.0249584,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:08:45,123.0386296,362.9981731,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:08:50,123.0379561,341.1063621,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:09:01,123.0338439,296.1587959,OFF,"8.54007657760685, 13.3153550469873",92580,0
RzIEMxvoHd6229617,CarRent,14/07/2023 23:09:07,123.0255092,345.4831392,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:09:21,123.0253884,325.1456393,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:09:40,123.0250536,275.7146797,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:09:48,123.0134801,364.8147742,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:10:00,123.0090632,278.6248508,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:10:13,123.006974,346.4812524,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:10:27,123.0021969,348.1234701,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:10:46,123.0011913,,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:11:00,122.9897971,318.2277304,OFF,"8.54007657760685, 13.3153550469873",92580,0
VjamRugCrs8356684,CarRent,14/07/2023 23:11:08,122.9893036,322.4964207,OFF,"8.54007657760685, 13.3153550469873",92580,0
kGnkdVNDSU7115538,InsuranceCar,14/07/2023 23:11:28,122.9857815,265.9620286,OFF,"8.54007657760685, 13.3153550469873",92580,0
cLrVrQDRWs0069145,InsuranceCar,14/07/2023 23:11:33,122.9856044,291.4237176,OFF,"8.54007657760685, 13.3153550469873",92580,0
